id,company,track,title,url,publish_date,authors,in_scope,scope_reason
hf-r-diffusers-quantization,huggingface,research,Exploring Quantization Backends in Diffusers,https://huggingface.co/blog/diffusers-quantization,2025-05-21,,TRUE,
hf-r-nanovlm,huggingface,research,nanoVLM: The simplest repository to train your VLM in pure PyTorch,https://huggingface.co/blog/nanovlm,2025-05-21,,TRUE,
hf-r-azure-ai-foundry,huggingface,research,Microsoft and Hugging Face expand collaboration,https://huggingface.co/blog/azure-ai-foundry,2025-05-19,,TRUE,
hf-r-transformers-model-definition,huggingface,research,The Transformers Library: standardizing model definitions,https://huggingface.co/blog/transformers-model-definition,2025-05-15,,TRUE,
hf-r-kaggle-integration,huggingface,research,Improving Hugging Face Model Access for Kaggle Users,https://huggingface.co/blog/kaggle-integration,2025-05-14,,TRUE,
hf-r-fast-whisper-endpoints,huggingface,research,Blazingly fast whisper transcriptions with Inference Endpoints,https://huggingface.co/blog/fast-whisper-endpoints,2025-05-13,,TRUE,
hf-r-vlms-2025,huggingface,research,"Vision Language Models (Better, faster, stronger)",https://huggingface.co/blog/vlms-2025,2025-05-12,,TRUE,
hf-r-lerobot-datasets,huggingface,research,LeRobot Community Datasets: The “ImageNet” of Robotics — When and How?,https://huggingface.co/blog/lerobot-datasets,2025-05-11,,TRUE,
hf-r-gradio-mcp,huggingface,research,How to Build an MCP Server with Gradio,https://huggingface.co/blog/gradio-mcp,2025-04-30,,TRUE,
hf-r-qwen-3-chat-template-deep-dive,huggingface,research,The 4 Things Qwen-3’s Chat Template Teaches Us,https://huggingface.co/blog/qwen-3-chat-template-deep-dive,2025-04-30,,TRUE,
hf-r-llama-guard-4,huggingface,research,Welcoming Llama Guard 4 on Hugging Face Hub,https://huggingface.co/blog/llama-guard-4,2025-04-29,,TRUE,
hf-r-autoround,huggingface,research,Introducing AutoRound: Intel’s Advanced Quantization for LLMs and VLMs,https://huggingface.co/blog/autoround,2025-04-29,,TRUE,
hf-r-tiny-agents,huggingface,research,Tiny Agents: an MCP-powered agent in 50 lines of code,https://huggingface.co/blog/tiny-agents,2025-04-25,,TRUE,
hf-r-why-gradio-stands-out,huggingface,research,17 Reasons Why Gradio Isn't Just Another UI Library,https://huggingface.co/blog/why-gradio-stands-out,2025-04-16,,TRUE,
hf-r-inference-providers-cohere,huggingface,research,Cohere on Hugging Face Inference Providers 🔥,https://huggingface.co/blog/inference-providers-cohere,2025-04-16,,TRUE,
hf-r-helmet,huggingface,research,Introducing HELMET: Holistically Evaluating Long-context Language Models,https://huggingface.co/blog/helmet,2025-04-16,,TRUE,
hf-r-hugging-face-pollen-robotics-acquisition,huggingface,research,Hugging Face to sell open-source robots thanks to Pollen Robotics acquisition 🤖,https://huggingface.co/blog/hugging-face-pollen-robotics-acquisition,2025-04-14,,TRUE,
hf-r-pai-6-month,huggingface,research,4M Models Scanned: Protect AI + Hugging Face 6 Months In,https://huggingface.co/blog/pai-6-month,2025-04-14,,TRUE,
hf-r-fastrtc-cloudflare,huggingface,research,Hugging Face and Cloudflare Partner to Make Real-Time Speech and Video Seamless with FastRTC,https://huggingface.co/blog/fastrtc-cloudflare,2025-04-09,,TRUE,
hf-r-leaderboard-3c3h-aragen-ifeval,huggingface,research,"Arabic Leaderboards: Introducing Arabic Instruction Following, Updating AraGen, and More",https://huggingface.co/blog/leaderboard-3c3h-aragen-ifeval,2025-04-08,,TRUE,
hf-r-llama4-release,huggingface,research,Welcome Llama 4 Maverick & Scout on Hugging Face,https://huggingface.co/blog/llama4-release,2025-04-05,,TRUE,
hf-r-gradio-1m,huggingface,research,Journey to 1 Million Gradio Users!,https://huggingface.co/blog/gradio-1m,2025-04-04,,TRUE,
hf-r-llm-course,huggingface,research,The NLP Course is becoming the LLM Course,https://huggingface.co/blog/llm-course,2025-04-03,,TRUE,
hf-r-scaling-secrets-management,huggingface,research,How Hugging Face Scaled Secrets Management for AI Infrastructure,https://huggingface.co/blog/scaling-secrets-management,2025-03-31,,TRUE,
hf-r-intel-gaudi-backend-for-tgi,huggingface,research,🚀 Accelerating LLM Inference with TGI on Intel Gaudi,https://huggingface.co/blog/intel-gaudi-backend-for-tgi,2025-03-28,,TRUE,
hf-r-train-reranker,huggingface,research,Training and Finetuning Reranker Models with Sentence Transformers,https://huggingface.co/blog/train-reranker,2025-03-26,,TRUE,
hf-r-gradio-dataframe-upgrade,huggingface,research,Introducing Gradio's new Dataframe!,https://huggingface.co/blog/gradio-dataframe-upgrade,2025-03-24,,TRUE,
hf-r-endpoint-analytics,huggingface,research,The New and Fresh analytics in Inference Endpoints,https://huggingface.co/blog/endpoint-analytics,2025-03-21,,TRUE,
hf-r-olympic-coder-lmstudio,huggingface,research,Open R1: How to use OlympicCoder locally for coding,https://huggingface.co/blog/olympic-coder-lmstudio,2025-03-20,,TRUE,
hf-r-ai-action-wh-2025,huggingface,research,AI Policy @🤗: Response to the White House AI Action Plan RFI,https://huggingface.co/blog/ai-action-wh-2025,2025-03-19,,TRUE,
hf-r-nvidia-physical-ai,huggingface,research,NVIDIA's GTC 2025 Announcement for Physical AI Developers: New Open Models and Datasets,https://huggingface.co/blog/nvidia-physical-ai,2025-03-18,,TRUE,
hf-r-xet-on-the-hub,huggingface,research,Xet is on the Hub,https://huggingface.co/blog/xet-on-the-hub,2025-03-18,,TRUE,
hf-r-gemma3,huggingface,research,"Welcome Gemma 3: Google's all new multimodal, multilingual, long context open LLM",https://huggingface.co/blog/gemma3,2025-03-12,,TRUE,
hf-r-lerobot-goes-to-driving-school,huggingface,research,LeRobot goes to driving school: World’s largest open-source self-driving dataset,https://huggingface.co/blog/lerobot-goes-to-driving-school,2025-03-11,,TRUE,
hf-r-llm-inference-on-edge,huggingface,research,LLM Inference on Edge: A Fun and Easy Guide to run LLMs via React Native on your Phone!,https://huggingface.co/blog/llm-inference-on-edge,2025-03-07,,TRUE,
hf-r-jfrog,huggingface,research,Hugging Face and JFrog partner to make AI Security more transparent,https://huggingface.co/blog/jfrog,2025-03-04,,TRUE,
hf-r-aya-vision,huggingface,research,A Deepdive into Aya Vision: Advancing the Frontier of Multilingual Multimodality,https://huggingface.co/blog/aya-vision,2025-03-04,,TRUE,
hf-r-smolagents-phoenix,huggingface,research,Trace & Evaluate your Agent with Arize Phoenix,https://huggingface.co/blog/smolagents-phoenix,2025-02-28,,TRUE,
hf-r-iisc-huggingface-collab,huggingface,research,"HuggingFace, IISc partner to supercharge model building on India's diverse languages",https://huggingface.co/blog/iisc-huggingface-collab,2025-02-27,,TRUE,
hf-r-fastrtc,huggingface,research,FastRTC: The Real-Time Communication Library for Python,https://huggingface.co/blog/fastrtc,2025-02-25,,TRUE,
hf-r-remote_vae,huggingface,research,Remote VAEs for decoding with Inference Endpoints 🤗,https://huggingface.co/blog/remote_vae,2025-02-24,,TRUE,
hf-r-siglip2,huggingface,research,SigLIP 2: A better multilingual vision language encoder,https://huggingface.co/blog/siglip2,2025-02-21,,TRUE,
hf-r-smolvlm2,huggingface,research,SmolVLM2: Bringing Video Understanding to Every Device,https://huggingface.co/blog/smolvlm2,2025-02-20,,TRUE,
hf-r-paligemma2mix,huggingface,research,PaliGemma 2 Mix - New Instruction Vision Language Models by Google,https://huggingface.co/blog/paligemma2mix,2025-02-19,,TRUE,
hf-r-inference-providers-nebius-novita-hyperbolic,huggingface,research,"Introducing Three New Serverless Inference Providers: Hyperbolic, Nebius AI Studio, and Novita 🔥",https://huggingface.co/blog/inference-providers-nebius-novita-hyperbolic,2025-02-18,,TRUE,
hf-r-fireworks-ai,huggingface,research,Welcome Fireworks.ai on the Hub 🎆,https://huggingface.co/blog/fireworks-ai,2025-02-14,,TRUE,
hf-r-math_verify_leaderboard,huggingface,research,Fixing Open LLM Leaderboard with Math-Verify,https://huggingface.co/blog/math_verify_leaderboard,2025-02-14,,TRUE,
hf-r-billion-classifications,huggingface,research,1 Billion Classifications,https://huggingface.co/blog/billion-classifications,2025-02-13,,TRUE,
hf-r-from-chunks-to-blocks,huggingface,research,From Chunks to Blocks: Accelerating Uploads and Downloads on the Hub,https://huggingface.co/blog/from-chunks-to-blocks,2025-02-12,,TRUE,
hf-r-vid_ds_scripts,huggingface,research,Build awesome datasets for video generation,https://huggingface.co/blog/vid_ds_scripts,2025-02-12,,TRUE,
hf-r-leaderboard-arabic-v2,huggingface,research,The Open Arabic LLM Leaderboard 2,https://huggingface.co/blog/leaderboard-arabic-v2,2025-02-10,,TRUE,
hf-r-open-deep-research,huggingface,research,Open-source DeepResearch – Freeing our search agents,https://huggingface.co/blog/open-deep-research,2025-02-04,,TRUE,
hf-r-pi0,huggingface,research,π0 and π0-FAST: Vision-Language-Action Models for General Robot Control,https://huggingface.co/blog/pi0,2025-02-04,,TRUE,
hf-r-dabstep,huggingface,research,DABStep: Data Agent Benchmark for Multi-step Reasoning,https://huggingface.co/blog/dabstep,2025-02-04,,TRUE,
hf-r-ai-art-newsletter-jan-25,huggingface,research,The AI tools for Art Newsletter - Issue 1,https://huggingface.co/blog/ai-art-newsletter-jan-25,2025-01-31,,TRUE,
